application_1487869203308_0091,kmeans2,SUCCEEDED,9571,3918
application_1487869203308_0092,pagerank2,SUCCEEDED,9398,3029
application_1487869203308_0093,pagerank2,SUCCEEDED,9398,3725
application_1487869203308_0094,pagerank2,SUCCEEDED,9397,3782
application_1487869203308_0095,pagerank2,SUCCEEDED,9397,4274
application_1487869203308_0096,pagerank1,SUCCEEDED,12363,1037
application_1487869203308_0097,kmeans2,SUCCEEDED,12363,1756
application_1487869203308_0098,pagerank1,SUCCEEDED,12327,1217
application_1487869203308_0099,pagerank2,SUCCEEDED,12268,2436
application_1487869203308_0100,kmeans2,SUCCEEDED,12211,2092
application_1487869203308_0101,pagerank2,SUCCEEDED,11701,1956
application_1487869203308_0102,kmeans2,SUCCEEDED,11339,2575
application_1487869203308_0103,kmeans2,SUCCEEDED,11311,3401
application_1487869203308_0104,kmeans2,SUCCEEDED,11306,3375
application_1487869203308_0105,kmeans2,SUCCEEDED,11069,3685
application_1487869203308_0106,pagerank2,SUCCEEDED,11056,4024
application_1487869203308_0107,pagerank2,SUCCEEDED,10969,3995
application_1487869203308_0108,pagerank1,SUCCEEDED,10928,3743
